UMass Lowell,102.18471694874,116.16320676,0.18626545641283,5–13,5,18,49.5,54.3,37.1,29.8,19.7,15.1,30.3,31.6,69.8,49.5,54.3,33,36.1,8.3,10.9,46.8,48.6,32.3,35.7,69.277257111047,76.30762937205972,78.993,1.7959591918383673,2026,0,0,5.2907600000000015,,64.6,75.3,1,1.149,17.034366666667
Wagner,107.2723883129,122.06331898589,0.1846072530827,3–12,3,15,51.8,51.1,30.3,46.1,19.2,14.6,32.7,32.7,65.6,47.7,49,39.5,36.5,6.2,10.5,50.9,58,35.2,37.3,65.246476256174,76.35192961407719,78.47149999999999,1.945410917816436,2026,0,0,0.20004000000000283,,69.1,73.8,1.063,1.148,12.716393333333
Bellarmine,111.67831153638,127.11852307915,0.18403884313667,5–13,5,18,57.4,59.7,38.5,34.7,16.3,15.2,21.1,35.1,67.1,60.5,60.6,35.4,39.2,5.2,9.3,53,60,41.2,52.5,64.885380730933,77.54244604316546,79.45949999999999,1.816036792641471,2026,0,0,0.20004000000000285,,76.6,73.6,1.14,1.253,16.075516666667
Stetson,103.06486960589,117.31713518154,0.18399593384197,5–14,5,19,50.1,55.7,33.9,30.4,19.3,15.7,25.4,32,69.2,51.4,59.2,32.3,33.9,5.6,6.1,55,54.1,44.6,41.3,67.297958589118,76.72056451612903,80.81200000000001,1.7134853941576629,2026,0,0,2.0959200000000027,,68.3,71.9,0.99,1.166,16.073473684211
Norfolk St.,100.28669338763,114.60666891819,0.17727216479731,6–12,6,18,48.3,50.7,44.3,43.3,19.5,18,31.3,33.4,68.8,46.5,55.4,34.9,29.7,8.5,11.1,47.4,61.6,30.5,42.9,67.378688961091,76.61236987140234,79.3805,2.4180655475619504,2026,0,0,0.21520000000000286,,65.9,68.6,1.002,1.074,13.939322222222
Louisiana,97.824645355351,111.84581567012,0.17648230160663,5–16,5,21,46.7,52.2,26.1,46.1,18.4,17.8,26.5,31.8,63.3,45.8,50.1,31.8,37.1,11,8.2,49.2,53.3,45,37.3,62.431234226448,77.24867724867725,79.73649999999999,1.4500199920031989,2026,0,0,27.92620000000001,,67.7,70.8,0.949,1.093,11.823742857143
North Florida,111.76309559652,127.85498572988,0.17553072580238,3–16,3,19,53.9,58.1,25.3,32.9,18.4,13.2,23.9,39.8,73,53.9,61.4,35.9,35.4,4,13.4,52.6,53.3,53,39.6,70.624528297075,77.15208970438327,79.43199999999999,1.6666000000000003,2026,0,0,0.20000000000000284,,79.3,69.9,1.063,1.279,22.492542105263
Texas Southern,101.7723494734,116.94800445343,0.16820587988247,2–13,2,15,47.9,56.8,39.3,47.1,19.7,16.2,26.5,32.7,71.8,48.7,59.5,30.8,35.5,8.5,7.8,41.6,58.3,32.5,43.2,68.912084105256,76.89912011458972,79.77949999999998,2.517682317682317,2026,0,0,1.730080000000003,,70,73.2,0.975,1.191,25.442893333333
Northern Illinois,98.342755854476,113.17000455262,0.16589958784072,4–13,4,17,47.6,55.1,40.9,41.4,22.8,17.6,34.4,31.2,69.6,49,57.9,30.6,33.7,4.4,15.3,50.7,51.6,46,38.1,67.377779274552,76.59222291536702,79.37549999999999,0.8478304339132172,2026,0,0,1.7309200000000025,,66.8,71.6,0.978,1.124,15.700729411765
Little Rock,102.55464687669,118.16728090645,0.16388341422144,7–11,7,18,50.3,55,30.2,31.1,20.3,19.4,31.7,36.1,67.7,48.3,55.2,36.6,36.6,12.2,5.3,55.3,54.6,31.3,42.5,65.826433632565,78.5093996361431,80.56550000000001,2.3394678935787163,2026,0,0,25.34328,,67.6,69.8,1.015,1.127,11.284311111111
West Georgia,102.81070903722,118.68178771757,0.16098763521638,7–10,7,17,48.1,56,29.3,36.3,17.1,15.1,31.4,30.6,70.4,47.1,57.4,33.3,35.8,11.8,6.4,45.8,54.5,33.6,37.8,68.609958337318,77.17399230301803,79.73850000000002,2.065199999999999,2026,0,0,0.20000000000000281,,73.1,71.8,1.031,1.166,16.534941176471
Bucknell,97.723513282747,112.86368459561,0.16023999885274,6–15,6,21,47.7,56.2,29.3,35.4,19.9,18.6,27,30.5,67.4,48.6,54.8,30.9,38.7,6.8,12.1,55.5,59.9,43.9,44.2,66.458083725249,76.5711410746629,81.17649999999999,1.448020791683326,2026,0,0,0.2000800000000028,,76.2,73,0.973,1.129,14.494585714286
Fairleigh Dickinson,101.70136827683,117.66822473389,0.15748982264117,4–13,4,17,47.1,56.3,33.8,36.6,18.6,16.7,30.5,29.2,66.2,47.5,55.7,31,38,5.5,10.7,51.5,54.9,49.1,41.9,65.568665434738,77.27729348277295,80.766,2.2549490101979597,2026,0,0,0.6990000000000027,,68.8,69.7,0.991,1.148,16.8599
Jackson St.,101.69110047656,117.66365560826,0.15739503561232,5–13,5,18,46.4,55.6,31.5,42.3,20.3,15.8,24.4,39.4,72.3,45.5,58.3,31.7,34.7,7.6,12.5,49.5,64.2,44.3,43,70.653261384714,76.51946472019465,80.00599999999999,1.7237447489497892,2026,0,0,25.271040000000003,,76.7,72.7,0.941,1.228,29.380888888889
Southern Indiana,95.826120695255,111.22613123451,0.15266560557089,3–15,3,18,44.6,48.5,35.7,36,17.2,16.3,29,31.8,69.9,44.1,48.4,30.1,32.7,10.5,13.5,43.2,41.4,43.3,27.5,68.438083869954,76.27872295736191,79.60749999999999,2.464307138572286,2026,0,0,2.982000000000002,,66.2,70.5,0.963,1.049,8.4048388888889
Maryland Eastern Shore,97.159304198432,112.79465860858,0.15238762483546,6–13,6,19,47,50.3,28.6,40,22.6,17.5,29.8,34.4,65,49.6,51.8,28.1,32.1,7.3,9,58.6,56,35,41.5,63.147062967263,77.6554656710226,80.34850000000002,2.4077999999999995,2026,0,0,0.20000000000000284,,69.6,74.9,0.929,1.096,23.005957894737
Manhattan,105.02757938168,122.0074744969,0.15143601139198,7–13,7,20,47.9,55.3,34.3,23.9,15.6,16.8,27.7,38.2,69.1,47,53.9,33,38.5,6.7,11.1,48.1,61.7,35,37.5,68.510928999063,75.44385245901641,79.318,1.861027794441112,2026,0,0,6.74032,,78.8,71.9,1.042,1.177,12.39335
Holy Cross,100.89108221491,117.45785916597,0.1482443262228,6–13,6,19,49.7,54.8,31,28,17.1,14.8,21.7,28.2,65.8,50.9,59.2,31.9,32,3.6,9.5,45,51.3,39.5,39.3,64.484371955081,76.69184602649007,78.7485,1.4825999999999997,2026,0,0,11.126400000000004,,74.1,76.1,1.001,1.139,12.547894736842
Army,105.008866357,122.48349518389,0.14551593609726,6–13,6,19,50.3,56.3,28.8,37.2,16.4,14.5,28.8,27.8,67.3,50.9,57.9,33.1,36.2,3.5,11.5,56.5,55.7,52.3,44.2,66.07086542933,75.99023769100171,78.35,1.3322664532906585,2026,0,0,0.1999600000000028,,72.3,75.4,1.052,1.185,10.207026315789
NJIT,98.055105758712,114.53111837863,0.14354603454566,8–12,8,20,45.7,50.8,34.3,39.3,18.2,15.5,25.8,32.9,69.1,44.7,51.4,31.3,33.3,8.4,8.6,46.3,54.3,42.7,40.8,68.266970908729,76.58488612836439,80.34150000000001,0.9821964392878577,2026,0,0,0.19996000000000283,,72.1,70.8,0.955,1.109,15.052045
New Haven,96.312726105527,112.66581647633,0.14142622599508,6–11,6,17,47.9,53.2,26.8,27.6,20,17.7,23.6,28.8,63.4,50.3,52.7,29.6,35.9,6.3,8.4,50,51.1,39.3,40,62.755866171946,77.32126971289931,80.6445,1.6074281150159742,2026,0,0,0.20032000000000286,,68.5,74.8,0.931,1.084,16.979741176471
Air Force,94.976717794771,111.19308206346,0.14029784162873,3–16,3,19,49.1,54,38.4,35.5,22.1,16.8,23,32.5,66.8,52.4,54,29.6,36,7.8,10.8,54.8,54.7,41.8,38,64.936913180062,78.15872685666736,80.96050000000001,0.7802000000000002,2026,0,0,0.20000000000000284,,64.5,72.7,0.923,1.139,16.616731578947
Alcorn St.,99.385536703683,117.18521673816,0.13071915894765,3–14,3,17,47.4,57.9,25.6,40.8,21.6,17.4,28.8,37.9,71.2,44.5,60.6,35.1,35.7,10.2,9.5,46.6,53.3,35.2,37.8,69.508696388747,76.3925925925926,79.067,1.9343343343343338,2026,0,0,3.097720000000002,,68.1,74.5,0.934,1.221,22.725335294118
Loyola MD,103.11958984108,122.12270940958,0.12509135237289,5–14,5,19,50.5,54.7,32.1,32.8,17.4,16,28.9,30.8,68.7,52.6,57.9,32.2,33,9.4,8.2,51.3,54.9,47.6,38.4,67.742247308496,77.20206102242878,79.633,1.4026389444222316,2026,0,0,0.20008000000000287,,69,73.3,1.046,1.137,9.0087157894737
Canisius,96.184177303003,113.91136943545,0.12506763605657,7–12,7,19,46.1,52.9,33.8,32.1,19.6,16,28.3,29.8,64.5,42.5,55.9,34.6,33.1,7.9,11.2,57.7,60,38.7,47.4,63.646262359393,77.22892561983473,80.65800000000002,1.8359999999999994,2026,0,0,3.276640000000002,,70.9,73.8,0.954,1.12,9.9966631578947
Stonehill,93.249409501074,110.89747596001,0.1199106349604,4–14,4,18,47.6,49.3,24.2,34.3,21.8,12.1,29.2,25.6,67,45.8,47.8,33.6,34.8,9.7,13.7,53.8,44.3,39.1,33.6,66.143963325806,77.68112350268483,80.29549999999999,2.194761047790442,2026,0,0,0.20004000000000283,,67.5,65.9,0.932,1.058,12.747911111111
North Alabama,101.35971505352,120.66711832408,0.11866438089123,4–12,4,16,47.7,54.7,37.6,32.7,16.5,14.1,30.4,34.1,66.3,47.9,55.9,31.7,35.5,12.6,9.8,40.2,58.3,35.1,44.2,65.758378248286,77.63354037267081,79.949,1.954609078184363,2026,0,0,6.009560000000003,,68.6,74.3,1.03,1.19,13.13725625
North Carolina Central,99.895570755397,119.43641560058,0.11359080373908,3–12,3,15,45,56.5,41.9,41.1,18.5,17.6,28.3,37.7,68.1,43.8,58.1,31.5,36.4,9.9,14.2,60.3,60.6,33.7,45,66.404033754444,76.18030050083473,79.313,2.5608,2026,0,0,0.20000000000000281,,74.9,70.8,0.974,1.207,23.958393333333
UMKC,98.976244756445,118.36913793822,0.11327927620192,1–16,1,17,47.2,56.5,31.8,32.3,19.4,16.4,28.6,36.3,71.4,48.4,57.9,29.9,36.1,6.5,9.9,46,51.9,34.6,36.7,68.682584701615,76.79645476772617,80.0855,2.2721088435374153,2026,0,0,1.1035200000000027,,70,68.9,0.966,1.188,17.444805882353
Tennessee Tech,98.873347647388,118.40773917052,0.11171067256689,4–14,4,18,47.4,52.7,33.6,33.4,19.3,15.9,29.6,32.4,69.7,49.6,50.7,28.8,37.4,8,11.5,45,56,35.2,37.9,67.47857825234,76.59931918301962,78.8945,2.2879999999999994,2026,0,0,3.2030000000000025,,73,72.3,0.985,1.128,11.617433333333
Saint Francis,98.112624369001,118.15993231021,0.10544709289697,4–14,4,18,47.6,59,26.5,36.3,18.2,19,25.9,34.2,70.5,45.2,59.1,34.1,39.2,5.6,11.8,54.2,59.7,39,42.2,69.059634138004,76.81739844070576,78.83999999999999,2.2798000000000003,2026,0,0,0.20000000000000284,,71,70.6,0.958,1.188,16.984483333333
Niagara,98.100957004152,118.39736575397,0.10316265988209,4–15,4,19,48.8,53.5,25.7,35.7,18.1,17,24,34.3,63.8,49.4,52.8,31.9,36.3,10.3,10.1,57.5,53.3,40,41.8,61.814847594361,76.08892921960073,79.48849999999999,2.1448,2026,0,0,0.20000000000000281,,71,77,0.975,1.147,11.922168421053
VMI,100.91287482693,122.56519875359,0.096613286182787,3–15,3,18,46.7,55.6,33.1,37.1,16.4,17.1,28,40,67.6,47.6,56.2,30.6,36.5,6.7,11.3,48.1,60.5,53.4,42.8,66.326208858153,76.6270018244476,78.549,1.2988,2026,0,0,0.20000000000000284,,70.5,71.8,1.003,1.211,11.850833333333
The Citadel,100.06653462243,121.56543319881,0.096380928595181,3–15,3,18,48.7,56.8,31.7,35.8,18.1,13.5,28.3,31.6,64.8,49.8,59.4,31.5,35.7,6.7,12.7,50.5,53.2,46.1,43.5,63.808714953262,76.7326895418122,78.8765,1.9790000000000005,2026,0,0,0.20000000000000284,,69,69.8,1.007,1.209,10.94255
Maine,91.916582802349,111.73355420862,0.095763494342454,4–17,4,21,48.2,49.6,35.6,34,20.4,18.9,22.6,35.2,64.4,50,52.4,29.9,29.8,10.4,9.5,51.9,53.3,35.6,36.4,63.961021149932,77.16191241462434,80.503,2.0020008003201273,2026,0,0,4.991120000000004,,64.7,68.9,0.921,1.055,9.8848714285714
UTSA,96.765673130513,117.96096036514,0.092986229557541,2–16,2,18,42.9,53.4,30.5,33.8,18.8,15.6,30.1,38.2,69.7,44.6,52,27.1,36.8,12.5,14.7,44.1,57.3,43.6,44.1,68.288197350821,77.78090119884247,79.627,1.4811037792441515,2026,0,0,28.982240000000004,,69.5,71.1,0.924,1.176,17.968755555556
Rider,95.51739176361,116.66640297629,0.091113187705274,1–16,1,17,42.3,53.4,30.2,31.7,19.2,12.9,33.1,33.3,66.2,43.4,52.9,26.2,36.1,9.4,9,45.1,52.8,27.5,38.7,65.294826536342,77.63253856942495,80.53950000000002,1.7644471105778834,2026,0,0,12.321000000000003,,70,67.1,0.926,1.166,20.781088235294
Bryant,95.600108571821,117.19604436422,0.087683522227207,4–14,4,18,44.6,51.3,26.5,31,21.1,15,27.8,33.5,64.7,47.6,49.8,27.7,35.8,11.7,9,55.1,56,49.5,37.2,63.720927633624,79.18236142592212,81.399,1.1598000000000002,2026,0,0,18.471200000000007,,74.7,71.6,0.916,1.111,15.253283333333
Chicago St.,97.031607204736,120.26583001104,0.078083250522805,1–18,1,19,43.6,57.7,29.8,39.7,17.3,19.6,28.4,37.7,67.7,42.2,63.2,31.4,35.3,4.6,8.9,44.4,73,28.3,53.7,66.711612881139,75.66507574185516,78.5715,2.4474,2026,0,0,2.2902400000000034,,76.1,74.5,0.943,1.195,23.670621052632
Louisiana Monroe,97.696474737131,121.21218830738,0.077251719968559,1–18,1,19,47.5,56.5,35.5,24.3,18.3,16.1,22.9,35.4,71.2,45,58.3,34,36,9.1,13.2,52.1,60.6,42.3,42.7,70.885328268326,76.60763052208834,79.06299999999999,1.3044782087165139,2026,0,0,0.20008000000000287,,70.8,69.2,0.964,1.179,13.244952631579
Delaware St.,89.517172669617,112.0862481434,0.070068413192988,2–13,2,15,42,54.5,30.7,37.9,19.6,20.6,25.8,31.5,67.6,40.9,56.1,29.8,34.7,5.3,11,46.2,57.8,29,39.2,67.066536373843,76.0064064064064,80.07000000000001,1.9418000000000002,2026,0,0,0.20000000000000281,,67.2,69.7,0.863,1.071,12.50776
South Carolina St.,96.827408785938,121.35170054596,0.069378689101669,2–16,2,18,45.7,56,38,53.3,20.9,16.9,31.4,39.9,70.8,43,60.7,34.2,33,9.6,10.2,49.8,61.4,32.6,42.3,68.451519207596,78.05172062716352,81.2615,1.6118447378951575,2026,0,0,0.19992000000000282,,63,72.4,0.934,1.218,18.137955555556
Western Illinois,94.504800920457,119.13574831232,0.065158824390763,1–17,1,18,43.5,53.2,38,36.8,17.9,15.6,30,34.1,67.3,43.6,52.1,28.7,36.8,5.9,11.6,33.4,48.2,29.8,35.5,65.780523336188,77.01018711018712,78.83800000000001,2.1889622075584887,2026,0,0,0.20004000000000285,,67.1,71.5,0.937,1.143,10.405933333333
Morgan St.,98.404680889466,125.17810226002,0.059107813492623,3–13,3,16,44.7,57.5,40.8,57.3,18.9,16.9,30.2,32.4,69.3,45.3,60.8,29,34.6,7.7,10.2,51.9,62.3,33.6,37.2,69.000604678434,76.49490419894008,80.11699999999999,2.5357999999999996,2026,0,0,0.20000000000000284,,72.6,70.7,0.97,1.188,11.15984375
Binghamton,96.45154448036,123.46591482129,0.055219823151836,1–18,1,19,47.8,55.5,44.2,32.7,20.3,13.7,22.5,29.6,65.5,49.6,55,29.2,37.6,8.7,10,48.7,48.6,31.2,37.2,65.541445801411,76.4392749244713,79.65549999999999,2.3122000000000003,2026,0,0,4.193120000000002,,75.8,70.7,0.97,1.166,8.2833263157895
Gardner Webb,95.725251508458,124.41460987526,0.046771475489612,1–18,1,19,45.9,58.1,31.7,34.8,20.8,14.1,24,36.7,71.8,45.9,60.5,30.6,36.4,6.3,10.1,42,56.6,40.8,40.9,70.308221238639,76.09995928338762,79.2305,1.3997200559888023,2026,0,0,6.051800000000002,,71,72.5,0.911,1.255,19.270642105263
Coppin St.,94.767514507327,126.63775231199,0.034426490733783,2–19,2,21,45.4,58.6,36.6,44.4,22.8,16.6,28.8,35.8,69.8,43.9,56.7,31.9,40.6,8.4,11.9,53.1,63.9,36.4,45,69.156445906526,77.72714372592743,80.53150000000001,2.080783843231353,2026,0,0,4.232120000000003,,69.2,74.4,0.912,1.234,14.03419047619
Mississippi Valley St.,87.737501454645,119.88995248538,0.026841816094987,0–19,0,19,43.4,57.8,31.6,46.3,23.1,16.9,25.7,36.7,70.4,43.9,57.6,28.2,38.8,9.4,8,52.8,65.2,30.2,46.8,66.881555419657,77.12412515438452,80.6605,2.3785242951409713,2026,0,0,0.20004000000000283,,72.7,75.3,0.856,1.228,17.802221052632
